feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,label,file_path
-253.49197387695312,114.02989196777344,2.625629425048828,13.891350746154783,-2.761640787124634,1.1343295574188232,-15.225910186767578,-14.49452018737793,-13.836307525634766,-6.081501007080078,-19.11219596862793,-7.522907257080078,-14.163555145263672,-8.972735404968262,-13.654940605163574,0.2578184604644775,-11.074600219726562,-5.730895042419434,-12.425676345825195,-1.213011622428894,1925.982609009796,0.0911867474197247,104.16666666666669,-54.806907653808594,-29.474395751953125,-27.0005111694336,-31.32973861694336,-24.201419830322266,-24.231678009033203,-29.3259391784668,-30.99768447875977,-32.142574310302734,-34.07892227172852,-35.006134033203125,-37.72115707397461,-40.45890808105469,-41.0284538269043,-41.01173782348633,-41.9954948425293,-42.82182312011719,-43.87645721435547,-44.712039947509766,-45.73808670043945,-46.58602523803711,-48.05784225463867,-47.40572738647461,-46.623416900634766,-45.82928085327149,-46.26479721069336,-47.189552307128906,-47.47792053222656,-47.50764846801758,-49.21331024169922,-50.41793441772461,-49.84627914428711,-49.72378921508789,-50.22814178466797,-50.97300720214844,-53.55395126342773,-56.13933563232422,-57.53471374511719,-57.72719955444336,-56.64889144897461,-56.13216018676758,-56.03202438354492,-56.28435897827149,-57.28702163696289,-56.96078109741211,-57.056419372558594,-57.86992263793945,-59.24580001831055,-60.319610595703125,-60.96159744262695,-61.28600311279297,-62.02334976196289,-62.69789123535156,-62.40181350708008,-62.85505294799805,-64.12409973144531,-65.52727508544922,-64.89596557617188,-63.63689804077149,-62.96141052246094,-63.5138053894043,-65.14837646484375,-68.43067932128906,-75.6844482421875,1,samples\feedback_27_joey-biden.wav
-196.31919860839844,125.88350677490234,4.257406234741211,28.43975830078125,-0.3977000117301941,10.239331245422363,-32.36150360107422,-6.296178817749023,-13.42755126953125,-11.841309547424316,-9.540945053100586,0.404921293258667,-11.655503273010254,-2.591038942337036,-7.036420822143555,0.7475640177726746,-7.810772895812988,-7.070207118988037,-3.5133416652679443,-6.537064075469971,1646.311713767676,0.0793800278465346,100.44642857142856,-41.13224411010742,-18.599573135375977,-21.66617774963379,-23.65375518798828,-22.999473571777344,-25.479604721069336,-22.48760414123535,-23.31439971923828,-23.905160903930664,-27.099424362182617,-30.06832504272461,-32.12353515625,-33.83924102783203,-36.73859786987305,-38.93529510498047,-41.1055793762207,-42.0665168762207,-43.387020111083984,-43.50242233276367,-44.4386100769043,-44.84030532836914,-45.7685775756836,-45.75399017333984,-45.00463485717773,-44.08746719360352,-44.29777145385742,-44.42395782470703,-44.33709716796875,-45.08689498901367,-45.91640090942383,-46.47442626953125,-46.41776657104492,-46.07699203491211,-45.60936737060547,-45.300540924072266,-46.05299758911133,-49.06624984741211,-51.37096405029297,-52.62799072265625,-54.01305770874024,-56.04501724243164,-57.32421112060547,-57.23678207397461,-56.50875854492188,-56.32999801635742,-57.12277221679688,-57.34596252441406,-56.42131805419922,-54.52182388305664,-53.2549057006836,-53.81973648071289,-55.56963348388672,-56.22245407104492,-58.71553802490234,-60.87929153442383,-60.15948486328125,-59.74820709228516,-60.94465637207031,-62.636138916015625,-65.20655822753906,-67.6129379272461,-69.41254425048828,-70.85173797607422,-76.35494232177734,1,samples\feedback_28_donald-pump.wav
-196.31919860839844,125.88350677490234,4.257406234741211,28.43975830078125,-0.3977000117301941,10.239331245422363,-32.36150360107422,-6.296178817749023,-13.42755126953125,-11.841309547424316,-9.540945053100586,0.404921293258667,-11.655503273010254,-2.591038942337036,-7.036420822143555,0.7475640177726746,-7.810772895812988,-7.070207118988037,-3.5133416652679443,-6.537064075469971,1646.311713767676,0.0793800278465346,100.44642857142856,-41.13224411010742,-18.599573135375977,-21.66617774963379,-23.65375518798828,-22.999473571777344,-25.479604721069336,-22.48760414123535,-23.31439971923828,-23.905160903930664,-27.099424362182617,-30.06832504272461,-32.12353515625,-33.83924102783203,-36.73859786987305,-38.93529510498047,-41.1055793762207,-42.0665168762207,-43.387020111083984,-43.50242233276367,-44.4386100769043,-44.84030532836914,-45.7685775756836,-45.75399017333984,-45.00463485717773,-44.08746719360352,-44.29777145385742,-44.42395782470703,-44.33709716796875,-45.08689498901367,-45.91640090942383,-46.47442626953125,-46.41776657104492,-46.07699203491211,-45.60936737060547,-45.300540924072266,-46.05299758911133,-49.06624984741211,-51.37096405029297,-52.62799072265625,-54.01305770874024,-56.04501724243164,-57.32421112060547,-57.23678207397461,-56.50875854492188,-56.32999801635742,-57.12277221679688,-57.34596252441406,-56.42131805419922,-54.52182388305664,-53.2549057006836,-53.81973648071289,-55.56963348388672,-56.22245407104492,-58.71553802490234,-60.87929153442383,-60.15948486328125,-59.74820709228516,-60.94465637207031,-62.636138916015625,-65.20655822753906,-67.6129379272461,-69.41254425048828,-70.85173797607422,-76.35494232177734,1,samples\feedback_29_donald-pump.wav
-253.49197387695312,114.02989196777344,2.625629425048828,13.891350746154783,-2.761640787124634,1.1343295574188232,-15.225910186767578,-14.49452018737793,-13.836307525634766,-6.081501007080078,-19.11219596862793,-7.522907257080078,-14.163555145263672,-8.972735404968262,-13.654940605163574,0.2578184604644775,-11.074600219726562,-5.730895042419434,-12.425676345825195,-1.213011622428894,1925.982609009796,0.0911867474197247,104.16666666666669,-54.806907653808594,-29.474395751953125,-27.0005111694336,-31.32973861694336,-24.201419830322266,-24.231678009033203,-29.3259391784668,-30.99768447875977,-32.142574310302734,-34.07892227172852,-35.006134033203125,-37.72115707397461,-40.45890808105469,-41.0284538269043,-41.01173782348633,-41.9954948425293,-42.82182312011719,-43.87645721435547,-44.712039947509766,-45.73808670043945,-46.58602523803711,-48.05784225463867,-47.40572738647461,-46.623416900634766,-45.82928085327149,-46.26479721069336,-47.189552307128906,-47.47792053222656,-47.50764846801758,-49.21331024169922,-50.41793441772461,-49.84627914428711,-49.72378921508789,-50.22814178466797,-50.97300720214844,-53.55395126342773,-56.13933563232422,-57.53471374511719,-57.72719955444336,-56.64889144897461,-56.13216018676758,-56.03202438354492,-56.28435897827149,-57.28702163696289,-56.96078109741211,-57.056419372558594,-57.86992263793945,-59.24580001831055,-60.319610595703125,-60.96159744262695,-61.28600311279297,-62.02334976196289,-62.69789123535156,-62.40181350708008,-62.85505294799805,-64.12409973144531,-65.52727508544922,-64.89596557617188,-63.63689804077149,-62.96141052246094,-63.5138053894043,-65.14837646484375,-68.43067932128906,-75.6844482421875,1,samples\feedback_30_joey-biden.wav
-253.49197387695312,114.02989196777344,2.625629425048828,13.891350746154783,-2.761640787124634,1.1343295574188232,-15.225910186767578,-14.49452018737793,-13.836307525634766,-6.081501007080078,-19.11219596862793,-7.522907257080078,-14.163555145263672,-8.972735404968262,-13.654940605163574,0.2578184604644775,-11.074600219726562,-5.730895042419434,-12.425676345825195,-1.213011622428894,1925.982609009796,0.0911867474197247,104.16666666666669,-54.806907653808594,-29.474395751953125,-27.0005111694336,-31.32973861694336,-24.201419830322266,-24.231678009033203,-29.3259391784668,-30.99768447875977,-32.142574310302734,-34.07892227172852,-35.006134033203125,-37.72115707397461,-40.45890808105469,-41.0284538269043,-41.01173782348633,-41.9954948425293,-42.82182312011719,-43.87645721435547,-44.712039947509766,-45.73808670043945,-46.58602523803711,-48.05784225463867,-47.40572738647461,-46.623416900634766,-45.82928085327149,-46.26479721069336,-47.189552307128906,-47.47792053222656,-47.50764846801758,-49.21331024169922,-50.41793441772461,-49.84627914428711,-49.72378921508789,-50.22814178466797,-50.97300720214844,-53.55395126342773,-56.13933563232422,-57.53471374511719,-57.72719955444336,-56.64889144897461,-56.13216018676758,-56.03202438354492,-56.28435897827149,-57.28702163696289,-56.96078109741211,-57.056419372558594,-57.86992263793945,-59.24580001831055,-60.319610595703125,-60.96159744262695,-61.28600311279297,-62.02334976196289,-62.69789123535156,-62.40181350708008,-62.85505294799805,-64.12409973144531,-65.52727508544922,-64.89596557617188,-63.63689804077149,-62.96141052246094,-63.5138053894043,-65.14837646484375,-68.43067932128906,-75.6844482421875,1,samples\feedback_31_joey-biden.wav
-253.49197387695312,114.02989196777344,2.625629425048828,13.891350746154783,-2.761640787124634,1.1343295574188232,-15.225910186767578,-14.49452018737793,-13.836307525634766,-6.081501007080078,-19.11219596862793,-7.522907257080078,-14.163555145263672,-8.972735404968262,-13.654940605163574,0.2578184604644775,-11.074600219726562,-5.730895042419434,-12.425676345825195,-1.213011622428894,1925.982609009796,0.0911867474197247,104.16666666666669,-54.806907653808594,-29.474395751953125,-27.0005111694336,-31.32973861694336,-24.201419830322266,-24.231678009033203,-29.3259391784668,-30.99768447875977,-32.142574310302734,-34.07892227172852,-35.006134033203125,-37.72115707397461,-40.45890808105469,-41.0284538269043,-41.01173782348633,-41.9954948425293,-42.82182312011719,-43.87645721435547,-44.712039947509766,-45.73808670043945,-46.58602523803711,-48.05784225463867,-47.40572738647461,-46.623416900634766,-45.82928085327149,-46.26479721069336,-47.189552307128906,-47.47792053222656,-47.50764846801758,-49.21331024169922,-50.41793441772461,-49.84627914428711,-49.72378921508789,-50.22814178466797,-50.97300720214844,-53.55395126342773,-56.13933563232422,-57.53471374511719,-57.72719955444336,-56.64889144897461,-56.13216018676758,-56.03202438354492,-56.28435897827149,-57.28702163696289,-56.96078109741211,-57.056419372558594,-57.86992263793945,-59.24580001831055,-60.319610595703125,-60.96159744262695,-61.28600311279297,-62.02334976196289,-62.69789123535156,-62.40181350708008,-62.85505294799805,-64.12409973144531,-65.52727508544922,-64.89596557617188,-63.63689804077149,-62.96141052246094,-63.5138053894043,-65.14837646484375,-68.43067932128906,-75.6844482421875,1,samples\feedback_32_joey-biden.wav
-253.49197387695312,114.02989196777344,2.625629425048828,13.891350746154783,-2.761640787124634,1.1343295574188232,-15.225910186767578,-14.49452018737793,-13.836307525634766,-6.081501007080078,-19.11219596862793,-7.522907257080078,-14.163555145263672,-8.972735404968262,-13.654940605163574,0.2578184604644775,-11.074600219726562,-5.730895042419434,-12.425676345825195,-1.213011622428894,1925.982609009796,0.0911867474197247,104.16666666666669,-54.806907653808594,-29.474395751953125,-27.0005111694336,-31.32973861694336,-24.201419830322266,-24.231678009033203,-29.3259391784668,-30.99768447875977,-32.142574310302734,-34.07892227172852,-35.006134033203125,-37.72115707397461,-40.45890808105469,-41.0284538269043,-41.01173782348633,-41.9954948425293,-42.82182312011719,-43.87645721435547,-44.712039947509766,-45.73808670043945,-46.58602523803711,-48.05784225463867,-47.40572738647461,-46.623416900634766,-45.82928085327149,-46.26479721069336,-47.189552307128906,-47.47792053222656,-47.50764846801758,-49.21331024169922,-50.41793441772461,-49.84627914428711,-49.72378921508789,-50.22814178466797,-50.97300720214844,-53.55395126342773,-56.13933563232422,-57.53471374511719,-57.72719955444336,-56.64889144897461,-56.13216018676758,-56.03202438354492,-56.28435897827149,-57.28702163696289,-56.96078109741211,-57.056419372558594,-57.86992263793945,-59.24580001831055,-60.319610595703125,-60.96159744262695,-61.28600311279297,-62.02334976196289,-62.69789123535156,-62.40181350708008,-62.85505294799805,-64.12409973144531,-65.52727508544922,-64.89596557617188,-63.63689804077149,-62.96141052246094,-63.5138053894043,-65.14837646484375,-68.43067932128906,-75.6844482421875,1,samples\feedback_33_joey-biden.wav
-319.7305603027344,161.16600036621094,-4.484184741973877,18.553709030151367,27.438777923583984,17.885604858398438,1.921953558921814,-9.073768615722656,-4.344984531402588,-7.89061164855957,1.0076769590377808,0.7596134543418884,-5.58785343170166,1.211006999015808,6.143110275268555,3.258929491043091,-6.14033317565918,-5.287107467651367,-6.463233470916748,-12.891317367553713,1477.0537712336948,0.0345999933581296,120.18531976744184,-28.230270385742188,-21.135269165039062,-24.52159881591797,-27.30486297607422,-33.718414306640625,-36.803340911865234,-34.375247955322266,-34.61860656738281,-35.936885833740234,-36.89980697631836,-39.52169418334961,-43.813472747802734,-47.23630142211914,-49.63169479370117,-52.18511581420898,-51.34260177612305,-48.96240234375,-48.32569122314453,-47.99189376831055,-48.05477523803711,-52.32592010498047,-52.77301406860352,-47.82124328613281,-46.43832015991211,-47.12963104248047,-46.47083282470703,-47.672119140625,-49.756195068359375,-48.25655746459961,-50.2357063293457,-52.56649398803711,-55.104679107666016,-57.23847198486328,-57.51302719116211,-55.01540756225586,-55.74938583374024,-58.3563117980957,-59.2050895690918,-60.325950622558594,-63.775821685791016,-66.83086395263672,-69.82437133789062,-67.7993392944336,-66.34941101074219,-67.14643859863281,-69.22027587890625,-71.79686737060547,-71.88567352294922,-70.43972778320312,-72.4071044921875,-72.89930725097656,-72.962890625,-76.77393341064453,-78.71913146972656,-79.47610473632812,-79.8945083618164,-79.99525451660156,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,0,samples\feedback_34_processed_20250322_124842.wav
-253.49197387695312,114.02989196777344,2.625629425048828,13.891350746154783,-2.761640787124634,1.1343295574188232,-15.225910186767578,-14.49452018737793,-13.836307525634766,-6.081501007080078,-19.11219596862793,-7.522907257080078,-14.163555145263672,-8.972735404968262,-13.654940605163574,0.2578184604644775,-11.074600219726562,-5.730895042419434,-12.425676345825195,-1.213011622428894,1925.982609009796,0.0911867474197247,104.16666666666669,-54.806907653808594,-29.474395751953125,-27.000511169433597,-31.32973861694336,-24.201419830322266,-24.231678009033203,-29.3259391784668,-30.99768447875977,-32.142574310302734,-34.07892227172852,-35.006134033203125,-37.72115707397461,-40.45890808105469,-41.0284538269043,-41.01173782348633,-41.9954948425293,-42.82182312011719,-43.87645721435547,-44.712039947509766,-45.73808670043945,-46.58602523803711,-48.05784225463867,-47.40572738647461,-46.623416900634766,-45.82928085327149,-46.26479721069336,-47.189552307128906,-47.47792053222656,-47.50764846801758,-49.21331024169922,-50.41793441772461,-49.84627914428711,-49.72378921508789,-50.22814178466797,-50.97300720214844,-53.55395126342773,-56.13933563232422,-57.53471374511719,-57.72719955444336,-56.64889144897461,-56.13216018676758,-56.03202438354492,-56.28435897827149,-57.28702163696289,-56.96078109741211,-57.056419372558594,-57.86992263793945,-59.24580001831055,-60.319610595703125,-60.96159744262695,-61.28600311279297,-62.02334976196289,-62.69789123535156,-62.40181350708008,-62.85505294799805,-64.12409973144531,-65.52727508544922,-64.89596557617188,-63.63689804077149,-62.96141052246094,-63.5138053894043,-65.14837646484375,-68.43067932128906,-75.6844482421875,1,samples\feedback_35_joey-biden.wav
-253.49197387695312,114.02989196777344,2.625629425048828,13.891350746154785,-2.761640787124634,1.1343295574188232,-15.225910186767578,-14.49452018737793,-13.836307525634766,-6.081501007080078,-19.11219596862793,-7.522907257080078,-14.163555145263672,-8.972735404968262,-13.654940605163574,0.25781846046447754,-11.074600219726562,-5.730895042419434,-12.425676345825195,-1.213011622428894,1925.9826090097956,0.09118674741972477,104.16666666666667,-54.806907653808594,-29.474395751953125,-27.000511169433594,-31.32973861694336,-24.201419830322266,-24.231678009033203,-29.325939178466797,-30.997684478759766,-32.142574310302734,-34.078922271728516,-35.006134033203125,-37.72115707397461,-40.45890808105469,-41.0284538269043,-41.01173782348633,-41.9954948425293,-42.82182312011719,-43.87645721435547,-44.712039947509766,-45.73808670043945,-46.58602523803711,-48.05784225463867,-47.40572738647461,-46.623416900634766,-45.829280853271484,-46.26479721069336,-47.189552307128906,-47.47792053222656,-47.50764846801758,-49.21331024169922,-50.41793441772461,-49.84627914428711,-49.72378921508789,-50.22814178466797,-50.97300720214844,-53.553951263427734,-56.13933563232422,-57.53471374511719,-57.72719955444336,-56.64889144897461,-56.13216018676758,-56.03202438354492,-56.284358978271484,-57.28702163696289,-56.96078109741211,-57.056419372558594,-57.86992263793945,-59.24580001831055,-60.319610595703125,-60.96159744262695,-61.28600311279297,-62.02334976196289,-62.69789123535156,-62.40181350708008,-62.85505294799805,-64.12409973144531,-65.52727508544922,-64.89596557617188,-63.636898040771484,-62.96141052246094,-63.5138053894043,-65.14837646484375,-68.43067932128906,-75.6844482421875,1,samples\feedback_36_joey-biden.wav
